configuration_id,study,dataset,condition,view,arm,budget,reference_only,fit_seed,perturbation_seed,source_record_index,source_path,seed,rows,macro_f1,stage_weighted_error,normal_false_attacks,movement_any_attack_recall,negative_support,negative_flags,negative_flag_rate,negative_definition,movement_support,movement_exact_recall,movement_warning_recall,movement_f1,movement_missed_warning_count,exfiltration_support,exfiltration_exact_recall,exfiltration_warning_recall,exfiltration_f1,exfiltration_missed_warning_count,context_selected_fraction,selected_context_harm_count,selected_context_help_count,policy,n,errors,weighted_error_total,benign_false_alerts,movement_missed,exfiltration_missed,movement_as_exfiltration,mean_spend,mean_elapsed,query_rate,mean_queries,mean_delivered,seconds,normal_false_attack_rate,test_rows_with_current_fingerprint_in_training,training_rows_ending_after_first_test_start,chronological_all_fit_before_test,positive,precision,recall,f1,ap,roc_auc,other_label_flags,other_label_flag_rate,target_cost_error
PX080-0056,PX080,UNRAVELED,stale_5min,,current_roles,,False,20260925,,56,px080_context_selector/results/METRICS.json,20260925,208094,0.7491564610421154,0.024315934145145945,166,0.8285714285714286,192193,166,0.0008637151196973876,Author benign flow labels,35,0.8285714285714286,0.8285714285714285,0.2600896860986547,6,3442,0.6751888436955259,0.6780941313190005,0.7562642369020501,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0057,PX080,UNRAVELED,stale_5min,,context,,False,20260925,,57,px080_context_selector/results/METRICS.json,20260925,208094,0.7196104281130875,0.024258267898161406,44,0.22857142857142856,192193,44,0.00022893653775111477,Author benign flow labels,35,0.22857142857142856,0.22857142857142854,0.13445378151260504,27,3442,0.6722835560720511,0.6818710052295177,0.7629409825255523,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0058,PX080,UNRAVELED,stale_5min,,fixed_fusion,,False,20260925,,58,px080_context_selector/results/METRICS.json,20260925,208094,0.7388861435105802,0.024152546445356426,104,0.5142857142857142,192193,104,0.000541122725593544,Author benign flow labels,35,0.5142857142857142,0.5142857142857142,0.21176470588235294,17,3442,0.6743172574084835,0.6786751888436955,0.7622331691297208,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0059,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260925,,59,px080_context_selector/results/METRICS.json,20260925,208094,0.7376677992141658,0.024166963007102558,107,0.5142857142857142,192193,107,0.0005567320349856654,Author benign flow labels,35,0.5142857142857142,0.5142857142857142,0.20689655172413793,17,3442,0.6743172574084835,0.6786751888436955,0.7622331691297208,1106,0.49664094111315077,19,92,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0060,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260925,,60,px080_context_selector/results/METRICS.json,20260925,208094,0.7457488952092668,0.024258267898161406,144,0.7714285714285715,192193,144,0.0007492468508218302,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.23893805309734514,8,3442,0.6725740848343986,0.6812899477048228,0.7623909105878478,1097,0.002522898305573443,14,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0061,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260925,,61,px080_context_selector/results/METRICS.json,20260925,208094,0.7420142102670726,0.02420060165117687,168,0.8285714285714286,192193,168,0.0008741213259588018,Author benign flow labels,35,0.8285714285714286,0.8285714285714285,0.2248062015503876,6,3442,0.674607786170831,0.6871005229517722,0.7615611675959331,1077,0.0014656837775236192,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0062,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260925,,62,px080_context_selector/results/METRICS.json,20260925,208094,0.7456704586371734,0.02406604707487962,89,0.5428571428571428,192193,89,0.00046307617863293666,Author benign flow labels,35,0.5428571428571428,0.5428571428571429,0.2389937106918239,16,3442,0.6737361998837885,0.6818710052295177,0.761826544021025,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0063,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260925,,63,px080_context_selector/results/METRICS.json,20260925,208094,0.7491564610421154,0.024315934145145945,166,0.8285714285714286,192193,166,0.0008637151196973876,Author benign flow labels,35,0.8285714285714286,0.8285714285714285,0.2600896860986547,6,3442,0.6751888436955259,0.6780941313190005,0.7562642369020501,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0064,PX080,UNRAVELED,wrong_host,,context,,False,20260925,,64,px080_context_selector/results/METRICS.json,20260925,208094,0.46514835180131103,0.07771007333224408,0,0.0,192193,0,0.0,Author benign flow labels,35,0.0,0.0,0.0,35,3442,0.6705403834979663,0.6705403834979663,0.7524042379788101,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0065,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260925,,65,px080_context_selector/results/METRICS.json,20260925,208094,0.7353877513321145,0.02430151758339981,54,0.2857142857142857,192193,54,0.0002809675690581863,Author benign flow labels,35,0.2857142857142857,0.2857142857142857,0.20202020202020202,25,3442,0.6743172574084835,0.6743172574084835,0.7599869024230518,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0066,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260925,,66,px080_context_selector/results/METRICS.json,20260925,208094,0.7351799347238785,0.024306323103981856,55,0.2857142857142857,192193,55,0.00028617067218889345,Author benign flow labels,35,0.2857142857142857,0.2857142857142857,0.2,25,3442,0.674026728646136,0.6740267286461359,0.761030014761358,1122,0.5136380674118427,40,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0067,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260925,,67,px080_context_selector/results/METRICS.json,20260925,208094,0.7511734967741844,0.024498543927263642,136,0.6857142857142857,192193,136,0.000707622025776173,Author benign flow labels,35,0.6857142857142857,0.6857142857142857,0.26229508196721313,11,3442,0.6717024985473562,0.6717024985473562,0.7622815694032311,1130,0.007419723778676944,17,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0068,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260925,,68,px080_context_selector/results/METRICS.json,20260925,208094,0.749646544520486,0.024440877680279104,164,0.8285714285714286,192193,164,0.0008533089134359732,Author benign flow labels,35,0.8285714285714286,0.8285714285714285,0.2600896860986547,6,3442,0.6731551423590936,0.6760604299825683,0.7583046964490263,1115,0.00021624842619200938,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0069,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260925,,69,px080_context_selector/results/METRICS.json,20260925,208094,0.7536749383501293,0.02414774092477438,114,0.6285714285714286,192193,114,0.0005931537569006156,Author benign flow labels,35,0.6285714285714286,0.6285714285714286,0.27672955974842767,13,3442,0.6751888436955259,0.6780941313190005,0.7571265678449259,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0070,PX080,UNRAVELED,clean,,current_roles,,False,20260926,,70,px080_context_selector/results/METRICS.json,20260926,208094,0.7554716128942205,0.024258267898161406,135,0.7714285714285715,192193,135,0.0007024189226454658,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.28421052631578947,8,3442,0.674607786170831,0.6746077861708308,0.757462077964443,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0071,PX080,UNRAVELED,clean,,context,,False,20260926,,71,px080_context_selector/results/METRICS.json,20260926,208094,0.7598648007376646,0.024061241554297577,51,0.4857142857142857,192193,51,0.00026535825966606484,Author benign flow labels,35,0.4857142857142857,0.48571428571428577,0.29310344827586204,18,3442,0.6725740848343986,0.6766414875072633,0.7650363516192994,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0072,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260926,,72,px080_context_selector/results/METRICS.json,20260926,208094,0.7722634886037758,0.02395071458091055,66,0.6,192193,66,0.00034340480662667215,Author benign flow labels,35,0.6,0.6,0.3442622950819672,14,3442,0.6737361998837885,0.6740267286461359,0.7632055290439361,1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0073,PX080,UNRAVELED,clean,,confidence_gate,,False,20260926,,73,px080_context_selector/results/METRICS.json,20260926,208094,0.7721712823364135,0.02395071458091055,66,0.6,192193,66,0.00034340480662667215,Author benign flow labels,35,0.6,0.6,0.3442622950819672,14,3442,0.6737361998837885,0.6740267286461359,0.7628289473684211,1122,0.7252347496804329,13,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0074,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260926,,74,px080_context_selector/results/METRICS.json,20260926,208094,0.7736518864583071,0.023893048333926015,66,0.6,192193,66,0.00034340480662667215,Author benign flow labels,35,0.6,0.6,0.35,14,3442,0.674026728646136,0.6743172574084835,0.7626561472715319,1121,0.0018116812594308341,11,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0075,PX080,UNRAVELED,clean,,stage_harm_gate,,False,20260926,,75,px080_context_selector/results/METRICS.json,20260926,208094,0.7681046956161868,0.023965131142656686,66,0.6285714285714286,192193,66,0.00034340480662667215,Author benign flow labels,35,0.6285714285714286,0.6285714285714286,0.32592592592592595,13,3442,0.6725740848343986,0.6766414875072633,0.7645310435931307,1113,0.0034503637779080606,16,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0076,PX080,UNRAVELED,clean,,context_dropout,,False,20260926,,76,px080_context_selector/results/METRICS.json,20260926,208094,0.7567726886948704,0.024008380827895085,60,0.45714285714285713,192193,60,0.0003121861878424292,Author benign flow labels,35,0.45714285714285713,0.4571428571428572,0.2831858407079646,19,3442,0.6737361998837885,0.6757699012202207,0.762202136400986,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0077,PX080,UNRAVELED,missing_half,,current_roles,,False,20260926,,77,px080_context_selector/results/METRICS.json,20260926,208094,0.7554716128942205,0.024258267898161406,135,0.7714285714285715,192193,135,0.0007024189226454658,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.28421052631578947,8,3442,0.674607786170831,0.6746077861708308,0.757462077964443,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0078,PX080,UNRAVELED,missing_half,,context,,False,20260926,,78,px080_context_selector/results/METRICS.json,20260926,208094,0.6653648802254435,0.05342777783117245,30,0.3142857142857143,192193,30,0.0001560930939212146,Author benign flow labels,35,0.3142857142857143,0.3142857142857143,0.2619047619047619,24,3442,0.6693782684485764,0.6719930273097037,0.7682560853617872,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0079,PX080,UNRAVELED,missing_half,,fixed_fusion,,False,20260926,,79,px080_context_selector/results/METRICS.json,20260926,208094,0.7687926928157225,0.024863763491499033,44,0.45714285714285713,192193,44,0.00022893653775111477,Author benign flow labels,35,0.45714285714285713,0.4571428571428572,0.3368421052631579,19,3442,0.6728646135967461,0.6731551423590936,0.7647350173353145,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0080,PX080,UNRAVELED,missing_half,,confidence_gate,,False,20260926,,80,px080_context_selector/results/METRICS.json,20260926,208094,0.7656168494222936,0.026228531336799716,44,0.45714285714285713,192193,44,0.00022893653775111477,Author benign flow labels,35,0.45714285714285713,0.4571428571428572,0.3368421052631579,19,3442,0.6728646135967461,0.6731551423590936,0.7648612945838837,1125,0.636568089421127,469,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0081,PX080,UNRAVELED,missing_half,,ordinary_gate,,False,20260926,,81,px080_context_selector/results/METRICS.json,20260926,208094,0.7688029847614709,0.024099685718953934,47,0.45714285714285713,192193,47,0.00024454584714323624,Author benign flow labels,35,0.45714285714285713,0.4571428571428572,0.3333333333333333,19,3442,0.6722835560720511,0.6725740848343986,0.7606837606837606,1127,0.0015137389833440656,21,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0082,PX080,UNRAVELED,missing_half,,stage_harm_gate,,False,20260926,,82,px080_context_selector/results/METRICS.json,20260926,208094,0.7623548301450889,0.024162157486520515,52,0.4857142857142857,192193,52,0.000270561362796772,Author benign flow labels,35,0.4857142857142857,0.48571428571428577,0.3063063063063063,18,3442,0.6714119697850087,0.6740267286461359,0.7619518628420705,1122,0.003291781598700587,24,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0083,PX080,UNRAVELED,missing_half,,context_dropout,,False,20260926,,83,px080_context_selector/results/METRICS.json,20260926,208094,0.7564051494988511,0.024085269157207802,97,0.6285714285714286,192193,97,0.0005047010036785939,Author benign flow labels,35,0.6285714285714286,0.6285714285714286,0.28205128205128205,13,3442,0.6737361998837885,0.6748983149331784,0.7620768977982254,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0084,PX080,UNRAVELED,missing_all,,current_roles,,False,20260926,,84,px080_context_selector/results/METRICS.json,20260926,208094,0.7554716128942205,0.024258267898161406,135,0.7714285714285715,192193,135,0.0007024189226454658,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.28421052631578947,8,3442,0.674607786170831,0.6746077861708308,0.757462077964443,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0085,PX080,UNRAVELED,missing_all,,context,,False,20260926,,85,px080_context_selector/results/METRICS.json,20260926,208094,0.43424202426186975,0.08252039943487079,0,0.0,192193,0,0.0,Author benign flow labels,35,0.0,0.0,0.0,35,3442,0.6653108657757117,0.6653108657757119,0.7706545515732794,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0086,PX080,UNRAVELED,missing_all,,fixed_fusion,,False,20260926,,86,px080_context_selector/results/METRICS.json,20260926,208094,0.732098666233933,0.0258392841696541,20,0.17142857142857143,192193,20,0.00010406206261414307,Author benign flow labels,35,0.17142857142857143,0.17142857142857137,0.19672131147540983,29,3442,0.6722835560720511,0.6722835560720511,0.7660983280913756,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0087,PX080,UNRAVELED,missing_all,,confidence_gate,,False,20260926,,87,px080_context_selector/results/METRICS.json,20260926,208094,0.7260302733843859,0.02846309840745048,20,0.17142857142857143,192193,20,0.00010406206261414307,Author benign flow labels,35,0.17142857142857143,0.17142857142857137,0.19672131147540983,29,3442,0.6722835560720511,0.6722835560720511,0.7671142052047074,1128,0.5489730602516171,903,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0088,PX080,UNRAVELED,missing_all,,ordinary_gate,,False,20260926,,88,px080_context_selector/results/METRICS.json,20260926,208094,0.744433766804075,0.024368794871548433,26,0.22857142857142856,192193,26,0.000135280681398386,Author benign flow labels,35,0.22857142857142856,0.22857142857142854,0.23880597014925373,27,3442,0.6705403834979663,0.6705403834979663,0.7585866885784717,1134,0.0012446298307495652,33,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0089,PX080,UNRAVELED,missing_all,,stage_harm_gate,,False,20260926,,89,px080_context_selector/results/METRICS.json,20260926,208094,0.7374676231618407,0.024503349447845685,34,0.22857142857142856,192193,34,0.00017690550644404324,Author benign flow labels,35,0.22857142857142856,0.22857142857142854,0.21052631578947367,27,3442,0.6690877396862289,0.6690877396862289,0.7590639419907712,1139,0.0031091718165828903,38,101,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0090,PX080,UNRAVELED,missing_all,,context_dropout,,False,20260926,,90,px080_context_selector/results/METRICS.json,20260926,208094,0.7556926555489367,0.02410449123953598,127,0.7428571428571429,192193,127,0.0006607940975998085,Author benign flow labels,35,0.7428571428571429,0.7428571428571429,0.27956989247311825,9,3442,0.674607786170831,0.6746077861708308,0.7618110236220472,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0091,PX080,UNRAVELED,stale_5min,,current_roles,,False,20260926,,91,px080_context_selector/results/METRICS.json,20260926,208094,0.7554716128942205,0.024258267898161406,135,0.7714285714285715,192193,135,0.0007024189226454658,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.28421052631578947,8,3442,0.674607786170831,0.6746077861708308,0.757462077964443,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0092,PX080,UNRAVELED,stale_5min,,context,,False,20260926,,92,px080_context_selector/results/METRICS.json,20260926,208094,0.7202285982269186,0.024248656856997317,42,0.2,192193,42,0.00021853033148970045,Author benign flow labels,35,0.2,0.19999999999999996,0.1346153846153846,28,3442,0.6717024985473562,0.6778036025566532,0.7648031756533246,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0093,PX080,UNRAVELED,stale_5min,,fixed_fusion,,False,20260926,,93,px080_context_selector/results/METRICS.json,20260926,208094,0.7453287056497153,0.024070852595461666,62,0.37142857142857144,192193,62,0.00032259239410384354,Author benign flow labels,35,0.37142857142857144,0.37142857142857144,0.23636363636363636,22,3442,0.6737361998837885,0.6737361998837885,0.7632055290439361,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0094,PX080,UNRAVELED,stale_5min,,confidence_gate,,False,20260926,,94,px080_context_selector/results/METRICS.json,20260926,208094,0.7447550067224404,0.02405643603371553,63,0.37142857142857144,192193,63,0.0003277954972345507,Author benign flow labels,35,0.37142857142857144,0.37142857142857144,0.23423423423423423,22,3442,0.674026728646136,0.6740267286461359,0.763032395987502,1122,0.6231702980383865,23,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0095,PX080,UNRAVELED,stale_5min,,ordinary_gate,,False,20260926,,95,px080_context_selector/results/METRICS.json,20260926,208094,0.7421720568604782,0.024166963007102558,62,0.34285714285714286,192193,62,0.00032259239410384354,Author benign flow labels,35,0.34285714285714286,0.34285714285714286,0.22429906542056074,23,3442,0.6719930273097037,0.6722835560720511,0.7623599208965063,1128,0.0018309033417590128,30,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0096,PX080,UNRAVELED,stale_5min,,stage_harm_gate,,False,20260926,,96,px080_context_selector/results/METRICS.json,20260926,208094,0.738821027746692,0.02415735196593847,65,0.34285714285714286,192193,65,0.000338201703495965,Author benign flow labels,35,0.34285714285714286,0.34285714285714286,0.20869565217391303,23,3442,0.6719930273097037,0.673445671121441,0.764375413086583,1124,0.002421982373350505,30,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0097,PX080,UNRAVELED,stale_5min,,context_dropout,,False,20260926,,97,px080_context_selector/results/METRICS.json,20260926,208094,0.7460035139969221,0.024118907801282112,78,0.42857142857142855,192193,78,0.000405842044195158,Author benign flow labels,35,0.42857142857142855,0.4285714285714286,0.24,20,3442,0.673445671121441,0.6748983149331784,0.7622492601118054,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0098,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260926,,98,px080_context_selector/results/METRICS.json,20260926,208094,0.7554716128942205,0.024258267898161406,135,0.7714285714285715,192193,135,0.0007024189226454658,Author benign flow labels,35,0.7714285714285715,0.7714285714285715,0.28421052631578947,8,3442,0.674607786170831,0.6746077861708308,0.757462077964443,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0099,PX080,UNRAVELED,wrong_host,,context,,False,20260926,,99,px080_context_selector/results/METRICS.json,20260926,208094,0.43757932927215304,0.08204465289724835,0,0.0,192193,0,0.0,Author benign flow labels,35,0.0,0.0,0.0,35,3442,0.6661824520627542,0.6661824520627542,0.7698505959375525,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0100,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260926,,100,px080_context_selector/results/METRICS.json,20260926,208094,0.7323054054257843,0.02568550751102867,20,0.17142857142857143,192193,20,0.00010406206261414307,Author benign flow labels,35,0.17142857142857143,0.17142857142857137,0.19672131147540983,29,3442,0.6722835560720511,0.6722835560720511,0.7654647700959312,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0101,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260926,,101,px080_context_selector/results/METRICS.json,20260926,208094,0.7268713913713162,0.028107489884379173,20,0.17142857142857143,192193,20,0.00010406206261414307,Author benign flow labels,35,0.17142857142857143,0.17142857142857137,0.19672131147540983,29,3442,0.6722835560720511,0.6722835560720511,0.7669870732515744,1128,0.540135707901237,829,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0102,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260926,,102,px080_context_selector/results/METRICS.json,20260926,208094,0.744546474711129,0.024349572789220255,26,0.22857142857142856,192193,26,0.000135280681398386,Author benign flow labels,35,0.22857142857142856,0.22857142857142854,0.23880597014925373,27,3442,0.6708309122603138,0.6708309122603138,0.7590401051939514,1133,0.0012590463924956991,32,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0103,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260926,,103,px080_context_selector/results/METRICS.json,20260926,208094,0.7382830732919557,0.02447932184493546,33,0.22857142857142856,192193,33,0.00017170240331333607,Author benign flow labels,35,0.22857142857142856,0.22857142857142854,0.21333333333333335,27,3442,0.6693782684485764,0.6693782684485764,0.7595187077633097,1138,0.0031235883783290244,37,102,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX080-0104,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260926,,104,px080_context_selector/results/METRICS.json,20260926,208094,0.7554189173706403,0.024258267898161406,127,0.7428571428571429,192193,127,0.0006607940975998085,Author benign flow labels,35,0.7428571428571429,0.7428571428571429,0.28415300546448086,9,3442,0.674607786170831,0.6746077861708308,0.757462077964443,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX081-0000,PX081,UNRAVELED,clean,,none,1,False,8101,,0,px081_evidence_acquisition/RESULTS.json,8101,208094,0.7521907441823421,,,,192193,167,0.0008689182228280947,Author benign flow labels,35,0.8,0.8,0.2731707317073171,7,3442,0.6751888436955259,0.6751888436955258,0.7555266579973993,1118,,,,none,208094,1693,5068.0,167,7,1118,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
