study,dataset,condition,view,arm,budget,reference_only,class,n_views,support,support_available_views,predicted_count,predicted_count_available_views,true_positive_count,true_positive_count_available_views,precision,precision_available_views,exact_recall,exact_recall_available_views,f1,f1_available_views,average_precision,average_precision_available_views,roc_auc,roc_auc_available_views,warning_recall,warning_recall_available_views,missed_warning_count,missed_warning_count_available_views,wrong_attack_stage_count,wrong_attack_stage_count_available_views
PX081,UNRAVELED,delayed_unavailable,,roles_first,2,False,OtherAttackStage,3,12424,3,12030.333333333334,3,12024.333333333334,3,0.9995012883016934,3,0.967831079630822,3,0.983411233094977,3,0.989141892980868,3,0.9981129353623572,3,0.996807254775703,3,39.666666666666664,3,360,3
PX081,UNRAVELED,delayed_unavailable,,roles_first,2,False,LateralMovement,3,35,3,668.6666666666666,3,29.333333333333332,3,0.07363521101338898,3,0.8380952380952381,3,0.12947405962043798,3,0.1614136060028424,3,0.9990156180515646,3,0.8380952380952381,3,5.666666666666667,3,0,3
PX081,UNRAVELED,delayed_unavailable,,roles_first,2,False,DataExfiltration,3,3442,3,2704,3,2324,3,0.8594688921001272,3,0.6751888436955259,3,0.7562645211033442,3,0.6724970711437457,3,0.939628816575571,3,0.8181289947704823,3,626,3,492,3
PX081,UNRAVELED,delayed_unavailable,,history_first,2,False,Benign,3,192193,3,193239,3,192058,3,0.9938883985345579,3,0.9992975810773546,3,0.996585648779698,3,0.9989460767587575,3,0.9896738388277483,3,,0,,0,,0
PX081,UNRAVELED,delayed_unavailable,,history_first,2,False,OtherAttackStage,3,12424,3,12040.666666666666,3,12036.333333333334,3,0.9996400540919429,3,0.9687969521356514,3,0.9839768583140814,3,0.9936639735530635,3,0.9990440723571307,3,0.9960291908134793,3,49.333333333333336,3,338.3333333333333,3
PX081,UNRAVELED,delayed_unavailable,,history_first,2,False,LateralMovement,3,35,3,144,3,25,3,0.17372735338888542,3,0.7142857142857143,3,0.27911318700792387,3,0.19917085638581158,3,0.9993768022303198,3,0.7142857142857143,3,10,3,0,3
PX081,UNRAVELED,delayed_unavailable,,history_first,2,False,DataExfiltration,3,3442,3,2670.3333333333335,3,2319.6666666666665,3,0.8686805289718814,3,0.6739298857253535,3,0.759011814720381,3,0.6677836828648436,3,0.8920422142120887,3,0.6741235715669184,3,1121.6666666666667,3,0.6666666666666666,3
PX081,UNRAVELED,delayed_unavailable,,random,2,False,Benign,3,192193,3,192960,3,192036.33333333334,3,0.9952139972787366,3,0.9991848471761893,3,0.997195261853969,3,0.9991965675221873,3,0.9923278226489624,3,,0,,0,,0
PX081,UNRAVELED,delayed_unavailable,,random,2,False,OtherAttackStage,3,12424,3,12035,3,12029.666666666666,3,0.9995568802709571,3,0.9682603562996351,3,0.983659710385035,3,0.9914334989716768,3,0.9986129903300424,3,0.9962974887314875,3,46,3,348.3333333333333,3
PX081,UNRAVELED,delayed_unavailable,,random,2,False,LateralMovement,3,35,3,412.3333333333333,3,27,3,0.08667732630632252,3,0.7714285714285715,3,0.150772389775938,3,0.168330635184452,3,0.9991425737983205,3,0.7714285714285715,3,8,3,0,3
PX081,UNRAVELED,delayed_unavailable,,random,2,False,DataExfiltration,3,3442,3,2686.6666666666665,3,2322,3,0.8642711924460958,3,0.674607786170831,3,0.7577511715956715,3,0.6736070837666737,3,0.9167046158020458,3,0.7473368196784815,3,869.6666666666666,3,250.33333333333334,3
PX081,UNRAVELED,delayed_unavailable,,entropy,2,False,Benign,3,192193,3,192745.33333333334,3,192049.66666666666,3,0.9963937440682649,3,0.9992542218845987,3,0.9978211875197741,3,0.9994721727473057,3,0.9950970590275255,3,,0,,0,,0
PX081,UNRAVELED,delayed_unavailable,,entropy,2,False,OtherAttackStage,3,12424,3,12041.333333333334,3,12036.666666666666,3,0.9996124007953958,3,0.9688237819274522,3,0.9839773016552751,3,0.9893595299327048,3,0.9982074755163169,3,0.9961901695642842,3,47.333333333333336,3,340,3
PX081,UNRAVELED,delayed_unavailable,,entropy,2,False,LateralMovement,3,35,3,633.6666666666666,3,26.666666666666668,3,0.07821956192196569,3,0.761904761904762,3,0.13396268473367273,3,0.172276387411759,3,0.9987300992232286,3,0.761904761904762,3,8.333333333333334,3,0,3
PX081,UNRAVELED,delayed_unavailable,,entropy,2,False,DataExfiltration,3,3442,3,2673.6666666666665,3,2321.3333333333335,3,0.8682216484664276,3,0.674414100329266,3,0.7591432824397556,3,0.6857324053040236,3,0.9439354418756997,3,0.8140615920976176,3,640,3,480.6666666666667,3
PX081,UNRAVELED,delayed_unavailable,,harm,2,False,Benign,3,192193,3,193224.33333333334,3,192048.66666666666,3,0.9939155361771845,3,0.999249018781468,3,0.9965751408772576,3,0.9984175063096996,3,0.985452184836423,3,,0,,0,,0
PX081,UNRAVELED,delayed_unavailable,,harm,2,False,OtherAttackStage,3,12424,3,12040.333333333334,3,12035,3,0.9995569446894828,3,0.9686896329684481,3,0.9838812252968231,3,0.9914905361096259,3,0.9986311648504789,3,0.9962438291478858,3,46.666666666666664,3,342.3333333333333,3
PX081,UNRAVELED,delayed_unavailable,,harm,2,False,LateralMovement,3,35,3,151.66666666666666,3,26,3,0.17172749391727493,3,0.7428571428571429,3,0.2786709724961529,3,0.19128321304739684,3,0.9993334994949922,3,0.7428571428571429,3,9,3,0,3
PX081,UNRAVELED,delayed_unavailable,,harm,2,False,DataExfiltration,3,3442,3,2677.6666666666665,3,2320.6666666666665,3,0.8666781688743243,3,0.674220414487701,3,0.7584296186712106,3,0.6519176362948216,3,0.867786125866708,3,0.6746077861708308,3,1120,3,1.3333333333333333,3
PX081,UNRAVELED,delayed_unavailable,,none,3,False,Benign,3,192193,3,193194.33333333334,3,192029,3,0.9939680777061192,3,0.9991466910865641,3,0.9965506563467037,3,0.9983583434301234,3,0.9848079637615607,3,,0,,0,,0
PX081,UNRAVELED,delayed_unavailable,,none,3,False,OtherAttackStage,3,12424,3,12030.333333333334,3,12025,3,0.9995567053346309,3,0.9678847392144238,3,0.983465768568905,3,0.9896415249721386,3,0.9982569389599708,3,0.9968072547757029,3,39.666666666666664,3,359.3333333333333,3
PX081,UNRAVELED,delayed_unavailable,,none,3,False,LateralMovement,3,35,3,165.33333333333334,3,27.333333333333332,3,0.16553544494720965,3,0.780952380952381,3,0.2731026263142213,3,0.1787012357424593,3,0.9995455730391494,3,0.780952380952381,3,7.666666666666667,3,0,3
PX081,UNRAVELED,delayed_unavailable,,none,3,False,DataExfiltration,3,3442,3,2704,3,2324,3,0.8594695691495975,3,0.6751888436955259,3,0.7562645971066267,3,0.6373037168156886,3,0.8517437772389999,3,0.6751888436955259,3,1118,3,0,3
PX081,UNRAVELED,delayed_unavailable,,roles_first,3,False,Benign,3,192193,3,192730.66666666666,3,192033,3,0.9963830123267542,3,0.9991675034990869,3,0.9977725785758798,3,0.999578498576257,3,0.9959731589353511,3,,0,,0,,0
PX081,UNRAVELED,delayed_unavailable,,roles_first,3,False,OtherAttackStage,3,12424,3,12039.666666666666,3,12034.666666666666,3,0.9995848094966158,3,0.9686628031766473,3,0.9838808663231777,3,0.9917266645954355,3,0.9986597658582841,3,0.9962706589396867,3,46.333333333333336,3,343,3
PX081,UNRAVELED,delayed_unavailable,,roles_first,3,False,LateralMovement,3,35,3,642,3,28,3,0.07395628651062745,3,0.8,3,0.12855922927548089,3,0.15611728520941026,3,0.9989353065831372,3,0.8,3,7,3,0,3
PX081,UNRAVELED,delayed_unavailable,,roles_first,3,False,DataExfiltration,3,3442,3,2681.6666666666665,3,2322.6666666666665,3,0.8661286899757066,3,0.6748014720123959,3,0.758586977461569,3,0.6968293273307448,3,0.9484231588286478,3,0.8128026341274452,3,644.3333333333334,3,475,3
PX081,UNRAVELED,delayed_unavailable,,history_first,3,False,Benign,3,192193,3,193041.66666666666,3,192051.33333333334,3,0.9948703178486565,3,0.9992628937231498,3,0.9970616429922131,3,0.9991872411937476,3,0.9920721720928963,3,,0,,0,,0
PX081,UNRAVELED,delayed_unavailable,,history_first,3,False,OtherAttackStage,3,12424,3,12043.333333333334,3,12039,3,0.999640237987626,3,0.9690115904700579,3,0.9840876440022571,3,0.9936095355986148,3,0.9990380294494062,3,0.9960560206052801,3,49,3,336,3
PX081,UNRAVELED,delayed_unavailable,,history_first,3,False,LateralMovement,3,35,3,340.3333333333333,3,26.333333333333332,3,0.09852360976798757,3,0.7523809523809524,3,0.16861218453175542,3,0.17376889530071804,3,0.9991092041428725,3,0.7523809523809524,3,8.666666666666666,3,0,3
PX081,UNRAVELED,delayed_unavailable,,history_first,3,False,DataExfiltration,3,3442,3,2668.6666666666665,3,2320.3333333333335,3,0.8694747691580325,3,0.6741235715669185,3,0.7594374090287482,3,0.6845328751081707,3,0.9131853299497538,3,0.7290335076505907,3,932.6666666666666,3,189,3
PX081,UNRAVELED,delayed_unavailable,,random,3,False,Benign,3,192193,3,192880,3,192039.66666666666,3,0.9956446985117969,3,0.9992021908532915,3,0.997419901069417,3,0.9993768840979668,3,0.9939831077835791,3,,0,,0,,0
PX081,UNRAVELED,delayed_unavailable,,random,3,False,OtherAttackStage,3,12424,3,12042,3,12037,3,0.999584855488505,3,0.968850611719253,3,0.9839777747090024,3,0.9927212215882631,3,0.9988666909189227,3,0.9961365099806826,3,48,3,339,3
PX081,UNRAVELED,delayed_unavailable,,random,3,False,LateralMovement,3,35,3,497.6666666666667,3,27.333333333333332,3,0.08086258409022139,3,0.780952380952381,3,0.14033591676791818,3,0.15869356142072186,3,0.9989741462987033,3,0.780952380952381,3,7.666666666666667,3,0,3
PX081,UNRAVELED,delayed_unavailable,,random,3,False,DataExfiltration,3,3442,3,2674.3333333333335,3,2321.3333333333335,3,0.8680055233518863,3,0.674414100329266,3,0.7590605856833567,3,0.6921005876672551,3,0.9315862777580803,3,0.7720317644780167,3,784.6666666666666,3,336,3
PX081,UNRAVELED,delayed_unavailable,,entropy,3,False,Benign,3,192193,3,192759.33333333334,3,192049,3,0.9963177613349686,3,0.9992507531491782,3,0.9977813856197678,3,0.9995644443190772,3,0.9958169963620116,3,,0,,0,,0
PX081,UNRAVELED,delayed_unavailable,,entropy,3,False,OtherAttackStage,3,12424,3,12041.333333333334,3,12036.666666666666,3,0.9996123961968589,3,0.9688237819274522,3,0.9839772971654125,3,0.9894746487013792,3,0.9982641551826054,3,0.9961633397724834,3,47.666666666666664,3,339.6666666666667,3
PX081,UNRAVELED,delayed_unavailable,,entropy,3,False,LateralMovement,3,35,3,620.3333333333334,3,26.333333333333332,3,0.07660967092148062,3,0.7523809523809524,3,0.1309885431398394,3,0.16266547179092142,3,0.9986832489593725,3,0.7523809523809524,3,8.666666666666666,3,0,3
PX081,UNRAVELED,delayed_unavailable,,entropy,3,False,DataExfiltration,3,3442,3,2673,3,2321,3,0.8683132780073392,3,0.6743172574084835,3,0.7591170025305769,3,0.6852541961197601,3,0.9475458199910977,3,0.8099941894247531,3,654,3,467,3
PX081,UNRAVELED,delayed_unavailable,,harm,3,False,Benign,3,192193,3,193162.33333333334,3,192046.66666666666,3,0.9942243636398914,3,0.9992386125752065,3,0.996725139663553,3,0.9984414604092617,3,0.9856703157975982,3,,0,,0,,0
PX081,UNRAVELED,delayed_unavailable,,harm,3,False,OtherAttackStage,3,12424,3,12040.333333333334,3,12035,3,0.9995569216700506,3,0.9686896329684482,3,0.9838812028383589,3,0.9917943327031765,3,0.9986853901125496,3,0.996216999356085,3,47,3,342,3
PX081,UNRAVELED,delayed_unavailable,,harm,3,False,LateralMovement,3,35,3,214,3,26.333333333333332,3,0.1386745299788778,3,0.7523809523809524,3,0.23142238264506293,3,0.1778315357452705,3,0.9992034310780437,3,0.7523809523809524,3,8.666666666666666,3,0,3
PX081,UNRAVELED,delayed_unavailable,,harm,3,False,DataExfiltration,3,3442,3,2677.3333333333335,3,2321,3,0.8669119051485782,3,0.6743172574084835,3,0.7585801262002508,3,0.6554604852595006,3,0.870314830471473,3,0.6920395119116792,3,1060,3,61,3
PX081,UNRAVELED,delayed_unavailable,,full_context_reference,,True,Benign,3,192193,3,192662.66666666666,3,192077.66666666666,3,0.9969688685394643,3,0.9993999087722585,3,0.9981814855826419,3,0.9999932994375642,3,0.9999189073749912,3,,0,,0,,0
PX081,UNRAVELED,delayed_unavailable,,full_context_reference,,True,OtherAttackStage,3,12424,3,12067.333333333334,3,12065.666666666666,3,0.9998619141573983,3,0.9711579738141233,3,0.9853006587549706,3,0.9987725971813968,3,0.9999052835128657,3,0.9947950203906417,3,64.66666666666667,3,293.6666666666667,3
PX081,UNRAVELED,delayed_unavailable,,full_context_reference,,True,LateralMovement,3,35,3,757,3,24,3,0.07086792098879126,3,0.6857142857142857,3,0.11369521035702283,3,0.1553382201857073,3,0.9978120675019151,3,0.6857142857142857,3,11,3,0,3
PX081,UNRAVELED,delayed_unavailable,,full_context_reference,,True,DataExfiltration,3,3442,3,2607,3,2311.3333333333335,3,0.8866020677348784,3,0.6715088127057912,3,0.7642061692258859,3,0.9223823522362585,3,0.9982944611683018,3,0.852024017044354,3,509.3333333333333,3,621.3333333333334,3
PX081,UNRAVELED,wrong_host_history,,none,1,False,Benign,3,192193,3,193194.33333333334,3,192029,3,0.9939680777061192,3,0.9991466910865641,3,0.9965506563467037,3,0.9983583434301234,3,0.9848079637615607,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,none,1,False,OtherAttackStage,3,12424,3,12030.333333333334,3,12025,3,0.9995567053346309,3,0.9678847392144238,3,0.983465768568905,3,0.9896415249721386,3,0.9982569389599708,3,0.9968072547757029,3,39.666666666666664,3,359.3333333333333,3
PX081,UNRAVELED,wrong_host_history,,none,1,False,LateralMovement,3,35,3,165.33333333333334,3,27.333333333333332,3,0.16553544494720965,3,0.780952380952381,3,0.2731026263142213,3,0.1787012357424593,3,0.9995455730391494,3,0.780952380952381,3,7.666666666666667,3,0,3
PX081,UNRAVELED,wrong_host_history,,none,1,False,DataExfiltration,3,3442,3,2704,3,2324,3,0.8594695691495975,3,0.6751888436955259,3,0.7562645971066267,3,0.6373037168156886,3,0.8517437772389999,3,0.6751888436955259,3,1118,3,0,3
PX081,UNRAVELED,wrong_host_history,,roles_first,1,False,Benign,3,192193,3,192459,3,192013.33333333334,3,0.9976908650226577,3,0.999065175804183,3,0.9983759274901001,3,0.9999813251214261,3,0.9997813830101148,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,roles_first,1,False,OtherAttackStage,3,12424,3,12032.666666666666,3,12026.333333333334,3,0.9994736856857906,3,0.9679920583816269,3,0.9834809446228443,3,0.9889312251600463,3,0.9980478552576789,3,0.9968340845675038,3,39.333333333333336,3,358.3333333333333,3
PX081,UNRAVELED,wrong_host_history,,roles_first,1,False,LateralMovement,3,35,3,900.3333333333334,3,30,3,0.06567328517539568,3,0.8571428571428571,3,0.11604757216387035,3,0.17312034065492943,3,0.9988569176462996,3,0.8571428571428571,3,5,3,0,3
PX081,UNRAVELED,wrong_host_history,,roles_first,1,False,DataExfiltration,3,3442,3,2702,3,2324,3,0.8601077958401561,3,0.6751888436955259,3,0.7565111950952547,3,0.6945647951834364,3,0.9777615946707323,3,0.883401123377881,3,401.3333333333333,3,716.6666666666666,3
PX081,UNRAVELED,wrong_host_history,,history_first,1,False,Benign,3,192193,3,192459,3,192013.33333333334,3,0.9976908650226577,3,0.999065175804183,3,0.9983759274901001,3,0.9999813251214261,3,0.9997813830101148,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,history_first,1,False,OtherAttackStage,3,12424,3,12032.666666666666,3,12026.333333333334,3,0.9994736856857906,3,0.9679920583816269,3,0.9834809446228443,3,0.9889312251600463,3,0.9980478552576789,3,0.9968340845675038,3,39.333333333333336,3,358.3333333333333,3
PX081,UNRAVELED,wrong_host_history,,history_first,1,False,LateralMovement,3,35,3,900.3333333333334,3,30,3,0.06567328517539568,3,0.8571428571428571,3,0.11604757216387035,3,0.17312034065492943,3,0.9988569176462996,3,0.8571428571428571,3,5,3,0,3
PX081,UNRAVELED,wrong_host_history,,history_first,1,False,DataExfiltration,3,3442,3,2702,3,2324,3,0.8601077958401561,3,0.6751888436955259,3,0.7565111950952547,3,0.6945647951834364,3,0.9777615946707323,3,0.883401123377881,3,401.3333333333333,3,716.6666666666666,3
PX081,UNRAVELED,wrong_host_history,,random,1,False,Benign,3,192193,3,192459,3,192013.33333333334,3,0.9976908650226577,3,0.999065175804183,3,0.9983759274901001,3,0.9999813251214261,3,0.9997813830101148,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,random,1,False,OtherAttackStage,3,12424,3,12032.666666666666,3,12026.333333333334,3,0.9994736856857906,3,0.9679920583816269,3,0.9834809446228443,3,0.9889312251600463,3,0.9980478552576789,3,0.9968340845675038,3,39.333333333333336,3,358.3333333333333,3
PX081,UNRAVELED,wrong_host_history,,random,1,False,LateralMovement,3,35,3,900.3333333333334,3,30,3,0.06567328517539568,3,0.8571428571428571,3,0.11604757216387035,3,0.17312034065492943,3,0.9988569176462996,3,0.8571428571428571,3,5,3,0,3
PX081,UNRAVELED,wrong_host_history,,random,1,False,DataExfiltration,3,3442,3,2702,3,2324,3,0.8601077958401561,3,0.6751888436955259,3,0.7565111950952547,3,0.6945647951834364,3,0.9777615946707323,3,0.883401123377881,3,401.3333333333333,3,716.6666666666666,3
PX081,UNRAVELED,wrong_host_history,,entropy,1,False,Benign,3,192193,3,192480.33333333334,3,192019,3,0.9976095095999314,3,0.9990946600552569,3,0.9983499804997341,3,0.99996463669676,3,0.9996066782124379,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,entropy,1,False,OtherAttackStage,3,12424,3,12033.333333333334,3,12026.666666666666,3,0.9994460508277293,3,0.9680188881734277,3,0.9834814082028305,3,0.988999317466638,3,0.9980435573079471,3,0.9967535951921014,3,40.333333333333336,3,357,3
PX081,UNRAVELED,wrong_host_history,,entropy,1,False,LateralMovement,3,35,3,879.6666666666666,3,28.666666666666668,3,0.0667016889127974,3,0.819047619047619,3,0.11717426626204712,3,0.16642283308254727,3,0.9986923580971423,3,0.819047619047619,3,6.333333333333333,3,0,3
PX081,UNRAVELED,wrong_host_history,,entropy,1,False,DataExfiltration,3,3442,3,2700.6666666666665,3,2324,3,0.8605326703302564,3,0.6751888436955259,3,0.756675404627466,3,0.6902527696199036,3,0.9761974387333047,3,0.8795274065465815,3,414.6666666666667,3,703.3333333333334,3
PX081,UNRAVELED,wrong_host_history,,harm,1,False,Benign,3,192193,3,193176.66666666666,3,192023.33333333334,3,0.9940296507073212,3,0.99911720683549,3,0.9965669326697127,3,0.9984069761876676,3,0.9853400976283055,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,harm,1,False,OtherAttackStage,3,12424,3,12032.666666666666,3,12027,3,0.9995290244518453,3,0.9680457179652285,3,0.9835354320137518,3,0.9893785324497681,3,0.9981647766300746,3,0.996807254775703,3,39.666666666666664,3,357.3333333333333,3
PX081,UNRAVELED,wrong_host_history,,harm,1,False,LateralMovement,3,35,3,183,3,28.666666666666668,3,0.15728668261562997,3,0.819047619047619,3,0.2634603165293215,3,0.18197452102108058,3,0.9995353653118998,3,0.819047619047619,3,6.333333333333333,3,0,3
PX081,UNRAVELED,wrong_host_history,,harm,1,False,DataExfiltration,3,3442,3,2701.6666666666665,3,2324,3,0.8602151205099092,3,0.6751888436955259,3,0.7565524455411875,3,0.6437041189659426,3,0.8571187500451677,3,0.6782878171605656,3,1107.3333333333333,3,10.666666666666666,3
PX081,UNRAVELED,wrong_host_history,,none,2,False,Benign,3,192193,3,193194.33333333334,3,192029,3,0.9939680777061192,3,0.9991466910865641,3,0.9965506563467037,3,0.9983583434301234,3,0.9848079637615607,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,none,2,False,OtherAttackStage,3,12424,3,12030.333333333334,3,12025,3,0.9995567053346309,3,0.9678847392144238,3,0.983465768568905,3,0.9896415249721386,3,0.9982569389599708,3,0.9968072547757029,3,39.666666666666664,3,359.3333333333333,3
PX081,UNRAVELED,wrong_host_history,,none,2,False,LateralMovement,3,35,3,165.33333333333334,3,27.333333333333332,3,0.16553544494720965,3,0.780952380952381,3,0.2731026263142213,3,0.1787012357424593,3,0.9995455730391494,3,0.780952380952381,3,7.666666666666667,3,0,3
PX081,UNRAVELED,wrong_host_history,,none,2,False,DataExfiltration,3,3442,3,2704,3,2324,3,0.8594695691495975,3,0.6751888436955259,3,0.7562645971066267,3,0.6373037168156886,3,0.8517437772389999,3,0.6751888436955259,3,1118,3,0,3
PX081,UNRAVELED,wrong_host_history,,roles_first,2,False,Benign,3,192193,3,192459,3,192013.33333333334,3,0.9976908650226577,3,0.999065175804183,3,0.9983759274901001,3,0.9999813251214261,3,0.9997813830101148,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,roles_first,2,False,OtherAttackStage,3,12424,3,12032.666666666666,3,12026.333333333334,3,0.9994736856857906,3,0.9679920583816269,3,0.9834809446228443,3,0.9889312251600463,3,0.9980478552576789,3,0.9968340845675038,3,39.333333333333336,3,358.3333333333333,3
PX081,UNRAVELED,wrong_host_history,,roles_first,2,False,LateralMovement,3,35,3,900.3333333333334,3,30,3,0.06567328517539568,3,0.8571428571428571,3,0.11604757216387035,3,0.17312034065492943,3,0.9988569176462996,3,0.8571428571428571,3,5,3,0,3
PX081,UNRAVELED,wrong_host_history,,roles_first,2,False,DataExfiltration,3,3442,3,2702,3,2324,3,0.8601077958401561,3,0.6751888436955259,3,0.7565111950952547,3,0.6945647951834364,3,0.9777615946707323,3,0.883401123377881,3,401.3333333333333,3,716.6666666666666,3
PX081,UNRAVELED,wrong_host_history,,history_first,2,False,Benign,3,192193,3,201555.33333333334,3,192153.33333333334,3,0.9540405265332303,3,0.9997936102424819,3,0.9762045017975091,3,0.9993751119340851,3,0.9930090454407272,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,history_first,2,False,OtherAttackStage,3,12424,3,3949.3333333333335,3,3949.3333333333335,3,1.0,3,0.3178793732560635,3,0.33633521939043465,3,0.9970956094015901,3,0.9997901321909752,3,0.33711633397724833,3,8235.666666666666,3,239,3
PX081,UNRAVELED,wrong_host_history,,history_first,2,False,LateralMovement,3,35,3,48,3,8.333333333333334,3,0.06127450980392157,3,0.2380952380952381,3,0.09746588693957114,3,0.16854576642512334,3,0.9914672555106278,3,0.2380952380952381,3,26.666666666666668,3,0,3
PX081,UNRAVELED,wrong_host_history,,history_first,2,False,DataExfiltration,3,3442,3,2541.3333333333335,3,2302.3333333333335,3,0.9059756344424937,3,0.6688940538446639,3,0.7695847404191102,3,0.6599066350747996,3,0.9440420728630289,3,0.6688940538446639,3,1139.6666666666667,3,0,3
PX081,UNRAVELED,wrong_host_history,,random,2,False,Benign,3,192193,3,196990.66666666666,3,192082.66666666666,3,0.9752843370195485,3,0.999425924287912,3,0.9871571511795325,3,0.9995770693370596,3,0.9954151188439687,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,random,2,False,OtherAttackStage,3,12424,3,8005,3,8001.333333333333,3,0.9994538870783716,3,0.6440223223867783,3,0.7640088619695471,3,0.9936717204849019,3,0.9991064504918478,3,0.6681691350075123,3,4122.666666666667,3,300,3
PX081,UNRAVELED,wrong_host_history,,random,2,False,LateralMovement,3,35,3,474,3,20.333333333333332,3,0.07129747318025272,3,0.5809523809523809,3,0.11688202739588811,3,0.16082176350251198,3,0.996925620228145,3,0.580952380952381,3,14.666666666666666,3,0,3
PX081,UNRAVELED,wrong_host_history,,random,2,False,DataExfiltration,3,3442,3,2624.3333333333335,3,2313.6666666666665,3,0.8816303308617495,3,0.6721867131512687,3,0.7627905120136297,3,0.6629630484566142,3,0.9543542319440251,3,0.7760991671508813,3,770.6666666666666,3,357.6666666666667,3
PX081,UNRAVELED,wrong_host_history,,entropy,2,False,Benign,3,192193,3,200035.66666666666,3,192127,3,0.9611395204880486,3,0.9996565951933734,3,0.9798467744013173,3,0.9999516498236272,3,0.999419247501231,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,entropy,2,False,OtherAttackStage,3,12424,3,4711,3,4710.666666666667,3,0.9999711873685424,3,0.37915861772912646,3,0.4375872862348651,3,0.9890724354822316,3,0.9981382238842919,3,0.39987121699935607,3,7456,3,257.3333333333333,3
PX081,UNRAVELED,wrong_host_history,,entropy,2,False,LateralMovement,3,35,3,777,3,14,3,0.06473646175723244,3,0.4,3,0.08799959052953306,3,0.13089455048742346,3,0.9936904115339079,3,0.39999999999999997,3,21,3,0,3
PX081,UNRAVELED,wrong_host_history,,entropy,2,False,DataExfiltration,3,3442,3,2570.3333333333335,3,2313,3,0.8998844616131795,3,0.6719930273097037,3,0.7694177790073845,3,0.6883150862626988,3,0.97657524357453,3,0.8745884175866744,3,431.6666666666667,3,697.3333333333334,3
PX081,UNRAVELED,wrong_host_history,,harm,2,False,Benign,3,192193,3,196423.66666666666,3,192112,3,0.9784088373106693,3,0.9995785486464127,3,0.9887910309934356,3,0.9985325509467251,3,0.9866940860832296,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,harm,2,False,OtherAttackStage,3,12424,3,9006.333333333334,3,9004.333333333334,3,0.9995093994061097,3,0.7247531659154325,3,0.7965516578351577,3,0.9932115655405253,3,0.9991235320482611,3,0.7456804035200687,3,3159.6666666666665,3,260,3
PX081,UNRAVELED,wrong_host_history,,harm,2,False,LateralMovement,3,35,3,89.66666666666667,3,14.333333333333334,3,0.15280495759947815,3,0.4095238095238095,3,0.21557454890788225,3,0.16874229605085922,3,0.99447194351236,3,0.4095238095238095,3,20.666666666666668,3,0,3
PX081,UNRAVELED,wrong_host_history,,harm,2,False,DataExfiltration,3,3442,3,2574.3333333333335,3,2309,3,0.8969529161317337,3,0.6708309122603138,3,0.7675810442011519,3,0.633364343639359,3,0.8884366180980198,3,0.6713151268642262,3,1131.3333333333333,3,1.6666666666666667,3
PX081,UNRAVELED,wrong_host_history,,none,3,False,Benign,3,192193,3,193194.33333333334,3,192029,3,0.9939680777061192,3,0.9991466910865641,3,0.9965506563467037,3,0.9983583434301234,3,0.9848079637615607,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,none,3,False,OtherAttackStage,3,12424,3,12030.333333333334,3,12025,3,0.9995567053346309,3,0.9678847392144238,3,0.983465768568905,3,0.9896415249721386,3,0.9982569389599708,3,0.9968072547757029,3,39.666666666666664,3,359.3333333333333,3
PX081,UNRAVELED,wrong_host_history,,none,3,False,LateralMovement,3,35,3,165.33333333333334,3,27.333333333333332,3,0.16553544494720965,3,0.780952380952381,3,0.2731026263142213,3,0.1787012357424593,3,0.9995455730391494,3,0.780952380952381,3,7.666666666666667,3,0,3
PX081,UNRAVELED,wrong_host_history,,none,3,False,DataExfiltration,3,3442,3,2704,3,2324,3,0.8594695691495975,3,0.6751888436955259,3,0.7562645971066267,3,0.6373037168156886,3,0.8517437772389999,3,0.6751888436955259,3,1118,3,0,3
PX081,UNRAVELED,wrong_host_history,,roles_first,3,False,Benign,3,192193,3,195783,3,192119,3,0.9814952320230633,3,0.9996149703683277,3,0.9904206573017031,3,0.9999598556974553,3,0.9994973296604838,3,,0,,0,,0
PX081,UNRAVELED,wrong_host_history,,roles_first,3,False,OtherAttackStage,3,12424,3,9308.666666666666,3,9308.666666666666,3,1.0,3,0.7492487658295771,3,0.8234467809471733,3,0.9970039990057514,3,0.9997732382113759,3,0.769344279888388,3,2865.6666666666665,3,249.66666666666666,3
PX081,UNRAVELED,wrong_host_history,,roles_first,3,False,LateralMovement,3,35,3,448,3,15.333333333333334,3,0.11542363031724734,3,0.4380952380952381,3,0.1348114665187836,3,0.1572385271013095,3,0.9949043529090535,3,0.4380952380952381,3,19.666666666666668,3,0,3
